"date","label","lat","long","id","seven_day_rainfall_average","three_day_rainfall_average","temp_high_0","temp_high_1","temp_high_2","temp_low_0","temp_low_1","temp_low_2","humidity_0","humidity_1","humidity_2","cloud_cover_day_of","wind_speed_day_of"
"6/23/19","0","40.7829914","-122.26457","3644","0.0028","0.0011","89.68","82.08","84.24","64.62","62.6","56.96","0.27","0.26","0.17","0","7.51"
"6/23/19","0","40.3225275","-119.51444","3645","0.0038","0.0017","77.67","71.23","80.09","51.75","46.18","45.95","0.23","0.23","0.12","0","5.04"
"7/28/19","0","40.5094566","-119.34808","3646","0.0089","0.0042","93.82","85.6","96.1","65.27","61.69","70.22","0.35","0.35","0.13","0.01","4.46"
"7/9/19","0","40.2987744","-118.23759","3647","0.0065","0.0031","85.31","84.71","91.31","57.93","59.27","64.35","0.21","0.15","0.1","0.22","7.52"
"6/19/19","0","41.6656393","-123.41023","3648","0.0032","0.0011","90.07","87.78","88.25","54.07","55.81","54.33","0.43","0.46","0.45","0.03","6.41"
"8/29/19","0","39.9838348","-117.63989","3649","0.0043","0.0023","101.34","99.08","96.87","66.1","63.84","60.87","0.09","0.07","0.12","0.14","5.79"
"6/4/19","0","40.417914","-118.01715","3650","0.0118","0.0038","84.24","79.18","79.2","59.42","52.49","51.24","0.4","0.49","0.5","0.09","3.67"
"7/29/19","0","41.2672646","-116.62725","3651","0.0102","0.0061","94.23","89.4","79.06","63.83","60.49","55.89","0.21","0.39","0.46","0.08","5.99"
"6/17/19","0","40.1778169","-116.50738","3652","0.0072","0.0025","77.85","79.09","75.85","49.14","52.73","50.61","0.25","0.23","0.38","0.64","5.35"
"7/2/19","0","40.0875352","-123.07115","3653","0.0042","0.0019","68.63","71.61","68.49","47","49.62","48.58","0.51","0.46","0.51","0.11","4.5"
"7/7/19","0","40.6867734","-120.35675","3654","0.0052","0.0035","82.53","82.85","78.07","52.05","52.33","50.7","0.3","0.23","0.32","0.24","7.97"
"6/16/19","0","39.7351013","-117.67132","3655","0.0504","0.0485","83.85","80.46","80.53","59.85","57.6","53.94","0.17","0.32","0.29","0.17","5.44"
"8/25/19","0","40.7347744","-120.44266","3656","0.0032","0.0013","88.58","86.39","81.31","55.38","57.09","51.94","0.28","0.23","0.43","0.14","8.54"
"6/12/19","0","40.1072704","-124.43013","3657","0.0052","0.0012","65.42","63.6","61.58","59.14","58.82","55.07","0.64","0.69","0.71","0.16","5.68"
"6/21/19","0","40.059308","-120.77037","3658","0.0051","0.0011","79.31","87.38","88.69","43.32","55.69","55.55","0.36","0.35","0.3","0.02","4.89"
"8/27/19","0","41.4367571","-120.30929","3659","0.0034","0.0015","89.3","85.68","87.7","55.21","52.13","57.46","0.22","0.32","0.26","0","4.08"
"7/1/19","0","40.1749335","-117.18499","3660","0.0035","0.0015","87.46","86.14","79.85","54.46","53.87","50.99","0.11","0.21","0.1","0.09","5.98"
"8/16/19","0","40.4393023","-118.74737","3661","0.0082","0.0018","98.49","98.36","94.65","64.92","65.44","63.21","0.1","0.09","0.13","0","6.96"
"6/3/19","0","40.2369187","-118.68399","3662","0.011","0.0029","73.73","71.82","67.23","52.25","49.73","46.85","0.41","0.45","0.54","0.16","4.43"
"7/10/19","0","40.5169771","-120.82509","3663","0.0094","0.0038","76.44","76.28","73.15","51.53","48.27","49.11","0.38","0.42","0.44","0.42","5.23"
"6/12/19","0","40.709861","-123.51506","3664","0.0029","0.0008","97.48","96.34","90.68","59.47","58.49","53.61","0.34","0.33","0.3","0.12","3.56"
"7/21/19","0","41.1269752","-119.38869","3665","0.0038","0.0015","88.36","84.42","87.11","60.07","58.05","57.74","0.17","0.25","0.28","0","5.63"
"8/2/19","0","40.4179808","-121.14716","3666","0.006","0.0011","78.46","79.55","79.55","48.84","50.01","49.26","0.26","0.24","0.22","0","4.38"
"7/25/19","0","41.6779318","-122.64561","3667","0.0045","0.0026","91.19","88.93","89.84","55.11","51.39","57.69","0.41","0.39","0.41","0","3.52"
"7/22/19","0","41.2734491","-118.40535","3668","0.004","0.0017","90.72","86.51","82.4","61.14","54.98","54.15","0.12","0.08","0.19","0.09","5.34"
"7/20/19","0","41.7356215","-123.9061","3669","0.0035","0.0015","78.18","75.47","71.77","54.09","55.94","55.63","0.51","0.74","0.73","0.05","6.22"
"8/13/19","0","40.4693753","-118.87949","3670","0.0116","0.0025","85.53","76.89","76.49","60.41","55.49","49.72","0.2","0.39","0.25","0","4.48"
"7/28/19","0","40.8798681","-121.39369","3671","0.0056","0.0035","92.59","88.87","90.7","58.83","58.55","62.38","0.28","0.3","0.22","0","4.25"
"7/13/19","0","40.0191999","-121.88059","3672","0.0045","0.0016","96.98","92.67","89.05","70.55","67.94","66.93","0.34","0.4","0.45","0","4.85"
"7/3/19","0","41.3598401","-124.11158","3673","0.0065","0.0015","63.46","62.82","62.4","53.73","54.22","53.64","0.86","0.88","0.85","0.28","6.5"
"6/10/19","0","41.1357895","-116.78908","3674","0.0068","0.0033","74.1","61.21","58.19","43.91","37.3","35.09","0.25","0.41","0.49","0.01","6.75"
"8/3/19","0","40.415013","-120.33054","3675","0.0043","0.0011","90.49","89.73","90.67","56.25","55.03","55.09","0.2","0.18","0.17","0.01","5.65"
"8/7/19","0","41.2984493","-123.94441","3676","0.004","0.0021","67.3","69.51","71.27","54.77","56.05","56.78","0.87","0.86","0.87","0.56","3.76"
"8/6/19","0","40.7629874","-121.546","3677","0.0031","0.0014","87.07","85","87.14","60.43","58.06","59.44","0.19","0.31","0.27","0.17","4.58"
"6/7/19","0","40.7313162","-117.94225","3678","0.0086","0.0021","84.11","88.44","84.7","49.1","58.58","56.79","0.18","0.26","0.31","0.1","13.42"
"6/11/19","0","40.7513486","-116.6081","3679","0.0053","0.0023","85.04","75.98","64.02","48.26","43.21","37.04","0.22","0.28","0.37","0.03","5.12"
"8/23/19","0","41.4002666","-124.10415","3680","0.006","0.0039","68.38","68.88","63.79","57.7","58.89","56.06","0.82","0.79","0.86","0.44","8.49"
"6/1/19","0","39.7252321","-124.23859","3681","0.006","0.0024","56.26","55.53","55.3","53.42","52.92","52.36","0.84","0.86","0.84","0.37","22.42"
"7/9/19","0","41.0072683","-118.90245","3682","0.0063","0.0029","87.04","87.81","93.08","57","58.81","61.96","0.2","0.19","0.14","0.13","7.82"
"7/6/19","0","40.6346163","-119.62256","3683","0.0051","0.0029","89.47","84.49","82.88","59.44","55.7","53.74","0.15","0.23","0.23","0","5.52"
"7/10/19","0","41.648127","-116.41031","3684","0.0075","0.0031","87.32","82.18","82.56","56.87","51.67","55.25","0.24","0.26","0.25","0.24","4.14"
"8/5/19","0","41.5384836","-117.15791","3685","0.0034","0.0016","96.29","96.34","92.73","60.89","61.49","60.28","0.14","0.12","0.09","0.32","7"
"6/3/19","0","41.4653773","-120.49509","3686","0.0257","0.0057","79.64","76.96","71.65","51.53","46.62","46.32","0.47","0.55","0.62","0.06","4.21"
"7/11/19","0","40.8697359","-121.56978","3687","0.0055","0.0017","83.09","78.86","80.14","55.38","54.87","52.29","0.47","0.53","0.51","0.28","5.1"
"8/20/19","0","39.5675237","-121.09755","3688","0.0028","0.0011","79.58","79.66","86.22","60.18","59.02","61.46","0.46","0.4","0.34","0.02","4.47"
"8/24/19","0","40.7992674","-116.93671","3689","0.0034","0.0015","90.77","86.41","96.64","56.96","54.31","65.08","0.22","0.22","0.09","0.13","4.03"
"7/24/19","0","40.7938943","-123.03183","3690","0.0042","0.0024","83.27","87.2","87.29","55.11","58.9","59.03","0.44","0.48","0.47","0","4.94"
"8/12/19","0","40.5192345","-116.35034","3691","0.0096","0.0038","80.47","82.95","84.73","49.68","51.51","53.16","0.32","0.36","0.42","0.02","5.66"
"7/8/19","0","40.0924478","-119.62446","3692","0.006","0.0027","82.57","88.2","87.12","55.93","58.07","59.54","0.31","0.29","0.25","0.29","6.99"
"7/2/19","0","41.3024822","-117.65116","3693","0.0037","0.0017","90","87.85","84.91","54.38","53.41","54.6","0.08","0.07","0.12","0.16","7.46"
"7/28/19","0","40.2781157","-122.90278","3694","0.0016","0.0003","96.35","92.5","91.4","68.46","65.48","66.25","0.25","0.23","0.23","0","4.07"
"6/18/19","0","41.6206369","-117.55344","3695","0.0057","0.002","80.32","82.38","80.79","53.46","55.21","53.82","0.28","0.19","0.21","0.11","7.18"
"7/20/19","0","41.3701988","-117.28051","3696","0.0039","0.0015","90.92","93.61","92.76","59.26","60.95","60.42","0.26","0.19","0.28","0.02","7.03"
"6/29/19","0","40.5358995","-119.92192","3697","0.0033","0.0016","77.05","74.76","75.25","44.78","51.98","46.19","0.18","0.24","0.28","0.56","7.45"
"7/22/19","0","40.5837529","-116.94028","3698","0.0034","0.0016","100.54","95.8","93.66","66.43","63.36","60.37","0.16","0.2","0.2","0.05","5.02"
"7/11/19","0","40.4719382","-123.35842","3699","0.005","0.002","77.42","73.19","74.6","51.91","53.69","51.28","0.67","0.61","0.56","0.49","4.18"
"8/27/19","0","39.7581871","-119.06151","3700","0.0035","0.0016","95.43","96.97","97.24","62.44","63.8","65.08","0.18","0.2","0.23","0","5.29"
"7/4/19","0","40.7939123","-117.70531","3701","0.0038","0.0016","79.02","85.1","89.46","52.37","55.43","54.48","0.22","0.16","0.08","0.16","6.58"
"8/4/19","0","40.2518551","-116.34845","3702","0.0041","0.0017","94.57","92.33","89.36","61.02","58.95","60.38","0.07","0.1","0.2","0.28","5.54"
"7/26/19","0","41.4880864","-119.59206","3703","0.0048","0.0023","86.94","85.9","84.53","60.44","55.39","52.31","0.17","0.21","0.23","0.17","5.84"
"7/27/19","0","41.1752334","-116.29584","3704","0.012","0.0082","74.01","84.25","84.94","53","61.4","57.12","0.46","0.24","0.3","0.47","5.51"
"8/23/19","0","41.1624132","-118.02504","3705","0.0035","0.0015","81.38","91.97","93.33","54.94","59.86","61.28","0.28","0.08","0.08","0.25","9.58"
"7/3/19","0","40.2323612","-121.35917","3706","0.0034","0.0011","69.77","68.99","71.73","45.4","46.03","44.85","0.45","0.36","0.3","0.03","4.65"
"6/5/19","0","40.9379819","-121.65053","3707","0.0103","0.0021","88.88","86.63","84.47","54.27","55.44","55.77","0.43","0.58","0.53","0.02","3.87"
"6/23/19","0","40.3774949","-123.64388","3708","0.0022","0.0012","73.01","64.93","65.53","52.38","50.32","45.33","0.52","0.55","0.49","0","6.04"
"6/5/19","0","41.0931029","-117.31158","3709","0.0144","0.0024","85.31","80.81","76.84","56.08","54.93","50.98","0.37","0.42","0.49","0.04","4.84"
"8/18/19","0","39.8531347","-118.92076","3710","0.0043","0.0014","94.91","97.09","100.2","63.78","64.82","66.05","0.13","0.14","0.12","0","4.59"
"6/15/19","0","41.6223836","-122.15002","3711","0.0084","0.0057","78.84","79.93","82.19","52.13","50.6","54.95","0.42","0.39","0.39","0.03","4.89"
"6/20/19","0","41.6378553","-118.81205","3712","0.0063","0.0016","80.19","81.62","79.6","44.69","51.16","51.91","0.17","0.21","0.24","0.01","9.04"
"8/7/19","0","39.4575985","-123.92675","3713","0.0038","0.0018","60.89","62.25","61.15","55.62","56.62","56.78","0.83","0.83","0.85","0.26","14.4"
"7/1/19","0","40.8233137","-119.99775","3714","0.0038","0.0016","78.88","76.9","71.27","46.18","45.44","41.43","0.19","0.22","0.21","0.27","6.96"
"8/13/19","0","41.4502555","-117.0996","3715","0.0135","0.0032","85.54","78.75","82.96","54.23","51.08","50.45","0.3","0.39","0.43","0","4.83"
"8/5/19","0","41.5284199","-118.90321","3716","0.0034","0.0016","89.39","90.06","86.73","59.12","60.4","58.76","0.09","0.12","0.14","0.27","6.59"
"8/19/19","0","41.4230017","-122.06292","3717","0.0041","0.0017","77.61","80.53","80.65","52.7","55.1","52.71","0.33","0.29","0.31","0","6.14"
"6/14/19","0","39.5697636","-121.92004","3718","0.0044","0.0014","96.31","98.68","101.42","62.12","67.01","69.72","0.51","0.45","0.4","0.07","3.81"
"6/7/19","0","40.6162221","-116.60426","3719","0.012","0.0021","86.46","86.43","82.05","50.3","55.66","54.47","0.26","0.36","0.39","0.2","12.05"
"6/10/19","0","39.4915195","-123.61636","3720","0.0054","0.0026","84","76.46","68.2","59.93","56.13","48.98","0.43","0.51","0.63","0.11","5.22"
"8/25/19","0","41.5088556","-119.19996","3721","0.0032","0.0013","88.68","84.29","76.9","57.36","56.8","51.85","0.17","0.2","0.42","0.12","9.17"
"8/31/19","0","40.8546409","-118.44271","3722","0.0045","0.0026","91.15","95.24","99.43","58.19","60.65","66.32","0.21","0.23","0.06","0","6.96"
"8/3/19","0","40.0275169","-121.89298","3723","0.0017","0.0011","95.23","94.08","96.81","69.17","65.64","66.96","0.31","0.23","0.2","0","4.31"
"6/4/19","0","40.2192103","-124.34071","3724","0.0069","0.0024","63.48","63.51","65.87","52.43","52.59","54.56","0.74","0.82","0.78","0.22","16.99"
"6/12/19","0","40.0517663","-121.07871","3725","0.0043","0.0011","86.43","82.99","76.99","56.64","53.82","48.29","0.44","0.36","0.28","0.09","3.61"
"7/2/19","0","41.7556141","-116.27169","3726","0.0037","0.0017","88.28","85.63","83.07","48.95","49.8","50.98","0.18","0.16","0.18","0.08","7.25"
"8/4/19","0","40.8580569","-122.01234","3727","0.0021","0.0013","100.5","95.83","94.69","68.26","66.08","64.66","0.25","0.3","0.22","0","4.62"
"6/27/19","0","40.906515","-119.50033","3728","0.0036","0.0015","70.09","76.2","78.01","44.88","52.11","52.76","0.26","0.23","0.24","0.39","15.18"
"8/21/19","0","41.1225178","-121.57147","3729","0.0032","0.0014","82.9","82.64","84.07","48.5","45.44","45.12","0.44","0.45","0.45","0.15","3.19"
"7/2/19","0","41.5734335","-120.16765","3730","0.0039","0.0015","81.53","82.16","81.47","47.95","48.03","47.43","0.23","0.28","0.28","0.1","6.11"
"8/21/19","0","40.8325643","-118.82172","3731","0.0034","0.0014","96.81","94.89","97.16","61.32","60.78","61.9","0.1","0.12","0.12","0.03","5.18"
"6/26/19","0","41.1519795","-120.00966","3732","0.0036","0.0013","78.68","82.09","82.07","53.5","52.27","48.64","0.31","0.32","0.3","0.49","8.88"
"7/9/19","0","40.098446","-119.33964","3733","0.006","0.0026","86.63","84.08","90.41","54.77","57.2","59.84","0.27","0.26","0.24","0.11","7.73"
"7/15/19","0","39.8393054","-119.8107","3734","0.0041","0.0018","87.55","92.01","92.13","54.47","55.85","57.16","0.18","0.23","0.27","0","8.59"
"6/7/19","0","40.335003","-119.28315","3735","0.0064","0.0023","77.63","86.05","83.25","44.33","54.85","56.51","0.23","0.19","0.26","0.16","15.47"
"8/25/19","0","41.2040876","-117.15283","3736","0.0033","0.0013","95.23","89.37","84.96","63.03","58.92","55.24","0.11","0.23","0.27","0.14","7.66"
"7/11/19","0","41.5876493","-120.14398","3737","0.0053","0.0018","86.68","86.12","81.97","54.44","53.6","50.03","0.34","0.35","0.36","0.4","6.2"
"8/18/19","0","40.6388413","-119.63493","3738","0.0042","0.0013","92.94","96.49","99.5","61.14","61.65","62.69","0.12","0.16","0.14","0.01","6.05"
"8/21/19","0","40.0113101","-120.73679","3739","0.0029","0.0012","83.68","82.51","81.91","50.16","51.55","51.63","0.33","0.38","0.32","0.07","4.2"
"6/7/19","0","40.7473795","-123.10908","3740","0.0105","0.0018","64.29","81.27","86","38.6","50.99","54.28","0.64","0.54","0.54","0.41","9.05"
"7/15/19","0","41.4924092","-122.78701","3741","0.0085","0.0059","81.16","84.29","87.51","53.39","54.53","55.77","0.52","0.55","0.5","0.12","3.7"
"7/19/19","0","39.481679","-123.45283","3742","0.0042","0.0018","75.97","78.89","74.11","58.88","58.37","56.54","0.67","0.63","0.66","0.09","3.85"
"7/5/19","0","41.5781038","-117.52376","3743","0.0048","0.0027","77.19","78.25","80.73","51.62","52.43","52.67","0.29","0.29","0.3","0.16","6.17"
"8/10/19","0","40.3145462","-116.99352","3744","0.0095","0.0073","84.76","83.51","90.51","52.95","54.8","60.88","0.37","0.42","0.14","0.2","6.31"
"6/14/19","0","41.0286556","-118.46999","3745","0.0052","0.0021","83.7","88.66","90.59","56.92","61.28","60.81","0.3","0.15","0.11","0.29","6.56"
"6/24/19","0","41.3041683","-117.43522","3746","0.0044","0.0017","82.2","73.15","64.1","49.02","48.18","40.62","0.19","0.36","0.32","0","7.66"
"7/31/19","0","41.2388767","-123.19968","3747","0.0037","0.0015","83.62","83.03","89.19","56.45","54.76","58.23","0.53","0.53","0.45","0.02","4.61"
"7/22/19","0","41.6082077","-118.97742","3748","0.0041","0.0017","92.21","87.91","83.38","63.08","57.34","55.55","0.17","0.12","0.26","0.11","6.49"
"8/1/19","0","40.8270848","-123.79998","3749","0.0043","0.0016","70.11","67.44","65.76","54.67","51.65","49.91","0.69","0.76","0.8","0.06","3.48"
"8/9/19","0","41.468928","-116.42344","3750","0.0091","0.0072","76.64","86.73","90.82","51.98","57.9","62.51","0.4","0.16","0.12","0.57","5.72"
"6/16/19","0","40.7335877","-116.88706","3751","0.0076","0.0059","86.5","83.43","83.16","56.9","55.75","53.24","0.22","0.4","0.41","0.08","5.26"
"8/7/19","0","41.7746273","-117.59147","3752","0.0039","0.0022","93.43","94.29","94.11","65.21","67.68","61.84","0.07","0.09","0.14","0.38","4.54"
"6/24/19","0","40.6930562","-118.75507","3753","0.0036","0.0015","85.48","76.63","68.41","54.43","52.65","46.15","0.12","0.25","0.24","0","8.09"
"6/2/19","0","39.8157825","-118.38057","3754","0.0207","0.006","79.99","72.82","74.01","52.39","49.85","51.95","0.46","0.56","0.55","0.09","5.06"
"8/25/19","0","40.1307484","-116.3799","3755","0.0033","0.0013","94.33","89.12","85.44","61.86","57.88","54.42","0.15","0.2","0.17","0.11","7.9"
"6/9/19","0","41.633432","-119.08605","3756","0.0089","0.005","56.96","51.15","72.05","35.46","31.8","37.08","0.39","0.47","0.43","0.07","6.79"
"7/20/19","0","41.2897262","-121.84699","3757","0.0056","0.0015","84.31","82.94","86.28","57.21","57.43","57.7","0.46","0.51","0.43","0.05","4.92"
"8/6/19","0","40.5950516","-119.70613","3758","0.003","0.0013","98.24","97.23","98.06","66.18","59.03","62.43","0.12","0.13","0.12","0.29","6.04"
"7/23/19","0","39.9218473","-119.03804","3759","0.0053","0.0037","98.08","97.96","94.04","67.22","67.31","65.64","0.19","0.21","0.19","0.1","6.65"
"8/28/19","0","40.8519147","-121.7111","3760","0.0029","0.0011","97.51","95.36","88.81","65.21","62.65","60.26","0.2","0.31","0.39","0","4.19"
"6/19/19","0","40.432271","-120.77464","3761","0.0061","0.0018","85.6","83.31","82.67","54.3","54.69","56.3","0.28","0.34","0.39","0.01","4.64"
"6/25/19","0","39.6634493","-122.39026","3762","0.0024","0.0009","94.05","96.26","95.9","63.28","66.81","66.38","0.27","0.25","0.17","0.23","5.85"
"6/4/19","0","40.0597458","-117.95852","3763","0.0129","0.0034","80.69","76.6","76.4","58.32","50.91","48.69","0.38","0.48","0.49","0.07","3.16"
"7/31/19","0","40.85963","-123.56027","3764","0.0043","0.0019","78.25","76","84.8","51.63","48.85","51.75","0.69","0.72","0.6","0.13","4.16"
"7/22/19","0","41.5905659","-120.02166","3765","0.0041","0.0018","93.98","88.5","85.77","59.37","55.17","52.41","0.27","0.23","0.33","0.11","5.61"
"6/25/19","0","41.2310255","-121.59575","3766","0.0036","0.0013","80.39","84.65","82.02","49.99","48.84","47.89","0.37","0.33","0.36","0.17","5.6"
"7/7/19","0","41.3290246","-122.38423","3767","0.0068","0.0039","77.34","81.61","77.67","50.19","52.49","51.2","0.46","0.41","0.43","0.3","4.8"
"7/17/19","0","41.2170116","-121.32265","3768","0.0035","0.0018","82.44","81.04","83.86","54.24","55.31","54.71","0.4","0.42","0.37","0.16","4.95"
"6/3/19","0","39.6366979","-118.72283","3769","0.0107","0.0023","80.07","77.93","72.21","56","52.21","50.27","0.45","0.45","0.54","0.06","4.53"
"8/17/19","0","40.7698731","-118.69321","3770","0.005","0.0014","92.7","96.34","96.97","61.79","62.48","63.29","0.15","0.11","0.11","0.02","5.24"
"8/28/19","0","40.2955134","-120.42554","3771","0.0034","0.0015","96.1","94.59","92.63","62.42","57.53","57.27","0.19","0.26","0.33","0.01","4.56"
"8/1/19","0","41.3270549","-123.2522","3772","0.0041","0.0014","76.91","76.18","75.09","53.66","52.79","51.14","0.49","0.51","0.52","0.01","4.31"
"8/26/19","0","41.5631045","-122.17144","3773","0.0039","0.0013","84.5","85.77","87.1","55.56","56.67","58.38","0.36","0.35","0.33","0","4.4"
"7/10/19","0","40.1357396","-123.87673","3774","0.0052","0.0018","71.84","74.63","76.1","58.73","53.13","52.53","0.79","0.75","0.69","0.63","3.3"
"8/5/19","0","40.8331666","-119.9356","3775","0.0034","0.0016","89.13","90.15","86.38","54.89","58.12","55.27","0.16","0.14","0.17","0.17","7.48"
"8/29/19","0","40.4643845","-117.41753","3776","0.0036","0.0016","99.34","94.02","91.89","63.88","61.37","58.2","0.07","0.06","0.14","0.22","5.82"
"7/26/19","0","40.1144859","-117.77774","3777","0.0073","0.0043","98.26","96.42","94.82","70.15","66.32","63.79","0.17","0.25","0.22","0.21","4.34"
"8/30/19","0","40.1912364","-121.55961","3778","0.006","0.0041","76.95","84.14","91.93","55.33","62.52","65.59","0.45","0.36","0.23","0","5.71"
"8/1/19","0","41.2718771","-119.05256","3779","0.0083","0.0013","86.09","84.32","86.88","55.95","55.35","56.01","0.08","0.13","0.13","0.04","8.16"
"8/21/19","0","41.2565574","-118.93489","3780","0.0033","0.0014","95.64","93.87","95.49","64.25","63.08","63.58","0.08","0.11","0.1","0.02","6.82"
"6/22/19","0","40.9730804","-123.71943","3781","0.003","0.0017","64.61","64.96","74.19","49.08","43.26","47.08","0.55","0.52","0.5","0","5.59"
"8/14/19","0","41.3832948","-120.29296","3782","0.0106","0.0022","83.33","79.09","68.83","53.44","50.75","45.65","0.21","0.33","0.53","0.07","4.21"
"6/6/19","0","41.3724385","-124.23575","3783","0.0057","0.0023","57.87","59.09","58.76","52.26","51.95","52.91","0.84","0.79","0.81","0.32","8.76"
"6/5/19","0","41.1050099","-120.37798","3784","0.0147","0.0025","80.88","78.76","74.67","49.75","50.16","50.97","0.37","0.49","0.49","0","5.88"
"7/16/19","0","40.6299313","-121.65656","3785","0.0038","0.0016","73.24","76.1","77.3","53.62","54.37","56.74","0.41","0.36","0.41","0.07","5.49"
"8/31/19","0","40.9497519","-123.34207","3786","0.0059","0.004","87.26","84.57","90.04","56.16","56.01","62.3","0.58","0.68","0.51","0.02","3.79"
"7/10/19","0","39.8918269","-122.18364","3787","0.0053","0.0015","89.1","86.12","91.73","62.3","60.12","58.57","0.54","0.54","0.4","0.4","4.94"
"7/15/19","0","40.0435051","-123.50221","3788","0.0035","0.0011","85.47","89.12","88.51","56.57","56.11","56.83","0.52","0.56","0.63","0.01","5.64"
"6/14/19","0","41.5365713","-116.38308","3789","0.01","0.0053","79.32","86.6","84.62","51.45","56.23","53.42","0.45","0.3","0.26","0.37","6.05"
"6/17/19","0","39.8661498","-121.37089","3790","0.0034","0.002","84.17","84.57","85.84","64.4","61.48","61.05","0.62","0.61","0.58","0.12","4.23"
"6/6/19","0","41.4123109","-119.9345","3791","0.0105","0.0023","81.56","79.16","77.35","49.52","48.3","48.32","0.29","0.35","0.44","0.08","7.6"
"7/9/19","0","39.71743","-118.0015","3792","0.0065","0.0031","88.11","90.98","98.86","59.83","62.88","66.93","0.15","0.13","0.1","0.15","7"
"8/23/19","0","41.6111762","-118.77588","3793","0.0036","0.0016","73.85","87.61","88.92","50.25","52.31","57.85","0.37","0.1","0.08","0.25","8.63"
"6/14/19","0","40.8793371","-119.59793","3794","0.0059","0.0028","82.72","86.23","88.61","55.36","58.18","58.05","0.34","0.19","0.12","0.26","6.01"
"6/25/19","0","40.3123126","-121.25369","3795","0.0018","0.0005","77.47","80.53","76.52","45.98","46.84","43.73","0.46","0.4","0.39","0.19","4.78"
"8/22/19","0","41.4775634","-120.40085","3796","0.0033","0.0013","84.84","89.11","88.32","52.26","51.49","50.78","0.3","0.22","0.22","0.46","6.3"
"6/19/19","0","41.5433929","-123.00723","3797","0.0054","0.0013","85.54","83.48","84.3","51.34","52.01","52.23","0.45","0.49","0.44","0.01","4.84"
"6/12/19","0","39.4825295","-124.14674","3798","0.0049","0.0012","61.94","60.06","57.82","56.65","56.3","53.14","0.71","0.75","0.74","0.18","4.7"
"7/20/19","0","40.5549581","-116.52532","3799","0.0039","0.0015","92.59","95.59","93.87","59.31","61.66","59.2","0.19","0.17","0.23","0.11","6.24"
"6/7/19","0","39.5260011","-124.25497","3800","0.0051","0.002","55.57","55.99","57.65","52.05","52.65","53.7","0.82","0.8","0.75","0.33","28.28"
"8/16/19","0","41.3932346","-117.34984","3801","0.0104","0.002","95.56","96.77","93.08","60.13","60.98","59.3","0.16","0.15","0.21","0","7.82"
"8/27/19","0","41.5422307","-117.40265","3802","0.0034","0.0015","89.08","89.53","93.64","54.27","55.44","61.52","0.16","0.15","0.12","0","6.04"
"8/3/19","0","40.3201298","-120.26328","3803","0.0046","0.0011","90.71","90.62","91.32","56.71","55.97","55.57","0.21","0.2","0.19","0.01","5.59"
"7/25/19","0","41.4105352","-122.37425","3804","0.0041","0.0018","88.2","86.95","87.4","56.29","53.32","57.93","0.43","0.41","0.45","0","3.48"
"6/23/19","0","40.2100868","-119.50729","3805","0.0038","0.0017","77.86","72.78","81.51","53.1","47.28","47.26","0.25","0.23","0.14","0","5.02"
"6/27/19","0","40.5813472","-119.15045","3806","0.0035","0.0014","78.03","83.73","84.69","49.76","57.25","58.08","0.19","0.16","0.19","0.45","14.4"
"6/29/19","0","41.500639","-116.8527","3807","0.0033","0.0016","74.11","74.85","79.14","51.27","49.45","50.12","0.13","0.14","0.18","0.66","7.03"
"7/1/19","0","40.5867326","-122.93394","3808","0.0036","0.0016","84.75","81.77","77.86","52.67","50.41","47.54","0.48","0.53","0.56","0.14","3.82"
"7/13/19","0","40.5781798","-123.7827","3809","0.0063","0.0023","73.29","72.98","74.51","53.19","53.22","54.51","0.78","0.82","0.82","0.16","5.49"
"7/3/19","0","41.4203079","-116.70474","3810","0.0038","0.0013","80.91","85.75","84.03","52.03","51.73","52.45","0.25","0.1","0.11","0.04","8.1"
"8/19/19","0","39.6795698","-117.92449","3811","0.0043","0.0017","99.69","96","97.6","64.99","64.69","65.71","0.09","0.12","0.11","0.01","5.43"
"7/6/19","0","41.2427855","-117.34232","3812","0.0051","0.0029","86.97","80.61","80.7","57.28","52.35","52.35","0.18","0.24","0.26","0","4.73"
"7/20/19","0","41.71026","-123.84159","3813","0.0035","0.0013","82.05","79.62","75.69","53.66","55.58","56.38","0.49","0.71","0.69","0.05","6.16"
"7/17/19","0","39.8624483","-120.70135","3814","0.0038","0.0017","80.02","81.33","82.29","52.93","53.29","53.25","0.5","0.34","0.31","0.13","4.48"
"7/9/19","0","40.2133231","-116.6714","3815","0.0069","0.0033","85.46","85.03","93.55","56.33","60.21","60.88","0.18","0.15","0.12","0.24","8.77"
"6/22/19","0","41.0015845","-119.75735","3816","0.0037","0.0019","67.97","72.97","86.1","42.71","42.23","49.75","0.33","0.18","0.22","0.05","7.72"
"8/12/19","0","41.6573752","-118.58746","3817","0.0107","0.0051","79.56","80.42","85.25","52.24","51.41","55.84","0.46","0.36","0.35","0.06","5.28"
"8/26/19","0","40.8919633","-119.67324","3818","0.0032","0.0014","88.33","90.23","85.49","55.92","58.51","58.43","0.26","0.19","0.19","0","8.92"
"6/11/19","0","40.3178372","-121.94659","3819","0.0033","0.0013","95.55","89.07","82.55","66.13","64.06","61.93","0.26","0.2","0.23","0.08","4.67"
"8/22/19","0","40.8067242","-117.91778","3820","0.0033","0.0013","88.34","89.51","87.31","56.47","58.45","57","0.09","0.09","0.12","0.35","5.79"
